订单编号,总金额,买家实际支付金额,收货地址 ,订单创建时间,订单付款时间 ,退款金额
327,119.0,0.0,云南省,2020-02-20 21:44:17,,0.0
328,119.0,119.0,北京,2020-02-20 21:43:59,2020-02-20 21:44:05,0.0
329,119.0,0.0,广东省,2020-02-20 21:43:47,,0.0
330,119.0,0.0,上海,2020-02-20 21:43:38,,0.0
331,108.0,0.0,内蒙古自治区,2020-02-20 21:42:36,2020-02-20 21:42:52,108.0
332,119.0,119.0,广东省,2020-02-20 21:42:27,2020-02-20 21:42:58,0.0
333,238.0,238.0,河北省,2020-02-20 21:41:42,2020-02-20 21:41:51,0.0
334,119.0,0.0,云南省,2020-02-20 21:41:30,,0.0
335,119.0,0.0,北京,2020-02-20 21:40:56,,0.0
336,89.7,89.7,四川省,2020-02-20 21:40:25,2020-02-20 21:40:29,0.0
337,180.9,180.9,北京,2020-02-20 21:38:39,2020-02-20 21:39:13,0.0
338,37.0,37.0,上海,2020-02-20 21:38:38,2020-02-20 21:38:47,0.0
339,101.0,101.0,安徽省,2020-02-20 21:38:19,2020-02-20 21:38:26,0.0
340,98.9,98.9,天津,2020-02-20 21:38:01,2020-02-20 21:38:07,0.0
341,148.9,148.9,山东省,2020-02-20 21:37:39,2020-02-20 21:37:52,0.0
342,69.0,0.0,安徽省,2020-02-20 21:37:06,,0.0
343,270.0,270.0,河北省,2020-02-20 21:36:34,2020-02-20 21:42:50,0.0
344,119.0,0.0,安徽省,2020-02-20 21:36:25,,0.0
345,148.9,0.0,河南省,2020-02-20 21:35:33,2020-02-20 21:45:35,148.9
346,247.0,247.0,云南省,2020-02-20 21:35:14,2020-02-20 21:35:22,0.0
347,151.0,151.0,山西省,2020-02-20 21:34:41,2020-02-20 21:34:52,0.0
348,238.0,238.0,云南省,2020-02-20 21:34:25,2020-02-20 21:34:35,0.0
349,81.0,81.0,重庆,2020-02-20 21:34:23,2020-02-20 21:34:29,0.0
350,37.0,37.0,江西省,2020-02-20 21:33:42,2020-02-20 21:33:54,0.0
351,53.0,53.0,辽宁省,2020-02-20 21:33:41,2020-02-20 21:34:00,0.0
352,119.0,119.0,黑龙江省,2020-02-20 21:33:36,2020-02-20 21:33:41,0.0
353,21.0,0.0,浙江省,2020-02-20 21:33:21,2020-02-20 21:33:27,21.0
354,140.0,140.0,山东省,2020-02-20 21:32:55,2020-02-20 21:33:01,0.0
355,101.0,0.0,上海,2020-02-20 21:32:40,,0.0
356,244.9,0.0,云南省,2020-02-20 21:32:24,,0.0
357,59.8,0.0,四川省,2020-02-20 21:32:01,2020-02-20 21:32:08,59.8
358,105.7,0.0,江苏省,2020-02-20 21:31:13,2020-02-20 21:31:19,105.7
359,366.0,366.0,河北省,2020-02-20 21:29:03,2020-02-21 04:54:40,0.0
360,302.0,302.0,吉林省,2020-02-20 21:29:03,2020-02-20 21:29:08,0.0
361,178.0,178.0,青海省,2020-02-20 21:28:52,2020-02-20 21:29:03,0.0
362,105.7,105.7,江苏省,2020-02-20 21:28:20,2020-02-20 21:28:41,0.0
363,81.0,0.0,重庆,2020-02-20 21:28:18,2020-02-20 21:32:27,81.0
364,72.9,72.9,江苏省,2020-02-20 21:27:40,2020-02-20 21:27:45,0.0
365,270.0,270.0,江苏省,2020-02-20 21:27:26,2020-02-20 21:27:31,0.0
366,105.7,0.0,广东省,2020-02-20 21:27:15,2020-02-20 21:27:24,105.7
367,238.0,238.0,山东省,2020-02-20 21:26:39,2020-02-20 21:26:46,0.0
368,119.0,119.0,天津,2020-02-20 21:25:56,2020-02-20 21:26:02,0.0
369,135.0,0.0,上海,2020-02-20 21:25:42,,0.0
370,96.8,96.8,天津,2020-02-20 21:25:29,2020-02-20 21:27:05,0.0
371,43.0,0.0,山东省,2020-02-20 21:25:19,2020-02-20 21:25:27,43.0
372,128.0,128.0,江苏省,2020-02-20 21:24:12,2020-02-20 21:24:19,0.0
373,37.0,0.0,山东省,2020-02-20 21:23:48,2020-02-20 21:23:56,37.0
374,334.0,334.0,广东省,2020-02-20 21:23:45,2020-02-20 21:23:55,0.0
375,69.0,69.0,广西壮族自治区,2020-02-20 21:22:23,2020-02-20 21:23:55,0.0
376,72.9,0.0,江苏省,2020-02-20 21:21:53,,0.0
377,69.0,69.0,贵州省,2020-02-20 21:21:53,2020-02-20 21:21:58,0.0
378,37.0,0.0,上海,2020-02-20 21:21:46,2020-02-20 21:22:06,37.0
379,183.0,183.0,广西壮族自治区,2020-02-20 21:21:41,2020-02-20 21:21:46,0.0
380,302.0,302.0,天津,2020-02-20 21:21:36,2020-02-20 21:21:48,0.0
381,432.7,0.0,内蒙古自治区,2020-02-20 21:20:47,2020-02-20 21:21:11,432.7
382,37.0,37.0,浙江省,2020-02-20 21:20:47,2020-02-20 21:20:52,0.0
383,247.0,247.0,广东省,2020-02-20 21:20:33,2020-02-20 21:21:24,0.0
384,34.9,0.0,山东省,2020-02-20 21:20:31,2020-02-20 21:20:40,34.9
385,80.8,0.0,江苏省,2020-02-20 21:20:02,,0.0
386,69.0,69.0,广东省,2020-02-20 21:19:24,2020-02-20 21:19:34,0.0
387,94.7,94.7,湖南省,2020-02-20 21:19:12,2020-02-20 21:19:20,0.0
388,238.0,238.0,上海,2020-02-20 21:18:56,2020-02-20 21:19:00,0.0
389,119.0,0.0,天津,2020-02-20 21:18:41,2020-02-20 21:18:45,119.0
390,167.0,167.0,河北省,2020-02-20 21:17:48,2020-02-20 21:18:05,0.0
391,178.8,178.8,内蒙古自治区,2020-02-20 21:17:39,2020-02-20 21:17:44,0.0
392,53.0,0.0,广东省,2020-02-20 21:17:01,,0.0
393,119.0,0.0,浙江省,2020-02-20 21:16:44,2020-02-20 21:16:50,119.0
394,85.0,0.0,天津,2020-02-20 21:16:34,,0.0
395,37.0,37.0,广东省,2020-02-20 21:16:27,2020-02-20 21:16:42,0.0
396,64.8,64.8,浙江省,2020-02-20 21:15:44,2020-02-20 21:21:01,0.0
397,101.0,101.0,上海,2020-02-20 21:15:36,2020-02-20 21:16:37,0.0
398,37.0,37.0,四川省,2020-02-20 21:14:51,2020-02-20 21:14:54,0.0
399,119.0,0.0,上海,2020-02-20 21:14:48,2020-02-20 21:14:55,119.0
400,128.0,0.0,云南省,2020-02-20 21:14:10,2020-02-20 21:15:20,128.0
401,119.0,119.0,广东省,2020-02-20 21:13:27,2020-02-20 21:13:34,0.0
402,178.8,178.8,吉林省,2020-02-20 21:13:22,2020-02-20 21:13:27,0.0
403,69.0,0.0,四川省,2020-02-20 21:13:08,,0.0
404,119.0,0.0,山东省,2020-02-20 21:12:26,2020-02-20 21:12:40,119.0
405,64.8,64.8,北京,2020-02-20 21:12:22,2020-02-20 21:12:44,0.0
406,43.0,43.0,吉林省,2020-02-20 21:11:50,2020-02-20 21:11:59,0.0
407,439.0,439.0,天津,2020-02-20 21:11:38,2020-02-20 21:11:46,0.0
408,208.7,0.0,天津,2020-02-20 21:11:28,2020-02-20 21:11:35,208.7
409,215.0,215.0,北京,2020-02-20 21:10:50,2020-02-20 21:10:58,0.0
410,119.0,119.0,云南省,2020-02-20 21:10:30,2020-02-20 21:10:37,0.0
411,119.0,119.0,河南省,2020-02-20 21:10:24,2020-02-20 21:10:29,0.0
412,119.0,0.0,河南省,2020-02-20 21:10:07,2020-02-20 21:10:26,119.0
413,37.0,37.0,上海,2020-02-20 21:10:01,2020-02-20 21:10:09,0.0
414,151.0,151.0,广东省,2020-02-20 21:09:55,2020-02-20 21:10:58,0.0
415,37.0,37.0,黑龙江省,2020-02-20 21:09:54,2020-02-20 21:09:57,0.0
416,209.3,209.3,北京,2020-02-20 21:09:31,2020-02-20 21:09:50,0.0
417,72.9,72.9,福建省,2020-02-20 21:08:11,2020-02-20 21:08:14,0.0
418,119.0,119.0,北京,2020-02-20 21:07:58,2020-02-20 21:08:25,0.0
419,37.0,0.0,黑龙江省,2020-02-20 21:07:57,,0.0
420,151.0,151.0,浙江省,2020-02-20 21:07:48,2020-02-20 21:07:52,0.0
421,247.0,247.0,上海,2020-02-20 21:07:38,2020-02-20 21:07:42,0.0
422,114.0,114.0,北京,2020-02-20 21:06:40,2020-02-20 21:06:44,0.0
423,119.0,0.0,湖南省,2020-02-20 21:06:21,2020-02-20 21:26:51,119.0
424,167.0,167.0,北京,2020-02-20 21:06:16,2020-02-20 21:06:25,0.0
425,119.0,119.0,江苏省,2020-02-20 21:05:59,2020-02-20 21:06:05,0.0
426,151.0,151.0,福建省,2020-02-20 21:05:17,2020-02-20 21:05:22,0.0
427,157.0,0.0,四川省,2020-02-20 21:05:01,,0.0
428,119.0,0.0,北京,2020-02-20 21:04:21,2020-02-20 21:13:36,119.0
429,144.0,112.0,广东省,2020-02-20 21:03:36,2020-02-20 21:03:40,32.0
430,119.0,119.0,上海,2020-02-20 21:03:11,2020-02-20 21:03:15,0.0
431,69.0,69.0,上海,2020-02-20 21:02:58,2020-02-20 21:03:03,0.0
432,101.0,0.0,上海,2020-02-20 21:02:54,2020-02-20 21:04:15,101.0
433,119.0,119.0,广东省,2020-02-20 21:02:45,2020-02-20 21:02:51,0.0
434,37.0,0.0,黑龙江省,2020-02-20 21:02:43,,0.0
435,119.0,0.0,上海,2020-02-20 21:02:32,,0.0
436,101.0,0.0,湖南省,2020-02-20 21:02:16,2020-02-20 21:02:36,101.0
437,34.9,0.0,辽宁省,2020-02-20 21:02:07,2020-02-20 21:02:18,34.9
438,53.0,0.0,北京,2020-02-20 21:02:05,,0.0
439,247.0,247.0,北京,2020-02-20 21:01:33,2020-02-20 21:01:40,0.0
440,64.8,64.8,广东省,2020-02-20 21:00:32,2020-02-20 21:00:38,0.0
441,151.0,0.0,浙江省,2020-02-20 21:00:22,2020-02-20 21:00:25,151.0
442,119.0,119.0,上海,2020-02-20 20:59:59,2020-02-20 21:00:06,0.0
443,34.9,34.9,河北省,2020-02-20 20:58:52,2020-02-20 20:58:56,0.0
444,119.0,119.0,云南省,2020-02-20 20:58:51,2020-02-20 20:58:57,0.0
445,98.9,98.9,吉林省,2020-02-20 20:58:33,2020-02-20 20:59:48,0.0
446,119.0,0.0,云南省,2020-02-20 20:58:32,,0.0
447,69.0,0.0,广东省,2020-02-20 20:58:27,2020-02-20 20:58:36,69.0
448,119.0,0.0,吉林省,2020-02-20 20:57:57,2020-02-20 20:58:02,119.0
449,119.0,119.0,辽宁省,2020-02-20 20:57:55,2020-02-20 20:58:01,0.0
450,37.0,37.0,湖南省,2020-02-20 20:57:51,2020-02-20 20:57:56,0.0
451,66.9,66.9,重庆,2020-02-20 20:57:15,2020-02-20 20:57:27,0.0
452,34.9,34.9,北京,2020-02-20 20:56:48,2020-02-20 20:57:02,0.0
453,357.0,357.0,浙江省,2020-02-20 20:56:01,2020-02-20 20:56:09,0.0
454,151.0,0.0,山西省,2020-02-20 20:55:44,2020-02-20 21:00:07,151.0
455,37.0,0.0,河北省,2020-02-20 20:55:44,,0.0
456,119.0,119.0,河北省,2020-02-20 20:55:40,2020-02-20 20:55:44,0.0
457,119.6,119.6,四川省,2020-02-20 20:55:25,2020-02-20 20:56:02,0.0
458,37.0,37.0,河南省,2020-02-20 20:55:07,2020-02-20 20:55:22,0.0
459,119.0,119.0,北京,2020-02-20 20:54:55,2020-02-20 20:54:58,0.0
460,215.0,215.0,广东省,2020-02-20 20:54:21,2020-02-20 20:54:29,0.0
461,119.0,119.0,天津,2020-02-20 20:54:08,2020-02-20 20:54:13,0.0
462,50.9,50.9,湖南省,2020-02-20 20:54:06,2020-02-20 20:54:17,0.0
463,119.0,0.0,黑龙江省,2020-02-20 20:54:02,2020-02-20 20:54:06,119.0
464,119.0,119.0,辽宁省,2020-02-20 20:53:32,2020-02-20 20:53:39,0.0
465,69.0,69.0,北京,2020-02-20 20:53:31,2020-02-20 20:53:38,0.0
466,119.0,0.0,江苏省,2020-02-20 20:53:09,2020-02-20 20:53:17,119.0
467,37.0,37.0,四川省,2020-02-20 20:52:17,2020-02-20 20:52:27,0.0
468,37.0,37.0,江西省,2020-02-20 20:52:14,2020-02-20 20:52:43,0.0
469,37.0,0.0,广东省,2020-02-20 20:51:21,,0.0
470,69.0,69.0,北京,2020-02-20 20:50:45,2020-02-20 20:51:00,0.0
471,334.0,334.0,辽宁省,2020-02-20 20:50:30,2020-02-20 20:50:35,0.0
472,37.0,37.0,天津,2020-02-20 20:49:55,2020-02-20 20:50:01,0.0
473,148.9,148.9,天津,2020-02-20 20:49:43,2020-02-20 20:49:50,0.0
474,64.0,64.0,辽宁省,2020-02-20 20:49:23,2020-02-20 20:51:09,0.0
475,43.0,0.0,广东省,2020-02-20 20:49:11,,0.0
476,119.0,119.0,云南省,2020-02-20 20:48:47,2020-02-20 20:48:55,0.0
477,101.0,101.0,河北省,2020-02-20 20:47:48,2020-02-20 20:48:44,0.0
478,69.0,69.0,河北省,2020-02-20 20:47:16,2020-02-20 20:47:31,0.0
479,34.9,34.9,天津,2020-02-20 20:47:13,2020-02-20 20:47:20,0.0
480,160.0,160.0,辽宁省,2020-02-20 20:45:29,2020-02-20 20:45:33,0.0
481,128.0,96.0,上海,2020-02-20 20:44:37,2020-02-20 20:45:58,32.0
482,160.0,0.0,辽宁省,2020-02-20 20:44:05,,0.0
483,238.0,238.0,北京,2020-02-20 20:43:43,2020-02-20 20:43:59,0.0
484,242.0,0.0,上海,2020-02-20 20:43:41,,0.0
485,119.0,119.0,上海,2020-02-20 20:42:13,2020-02-20 20:42:25,0.0
486,101.0,101.0,山东省,2020-02-20 20:42:07,2020-02-20 20:42:12,0.0
487,119.0,119.0,上海,2020-02-20 20:41:52,2020-02-20 20:41:58,0.0
488,119.0,0.0,重庆,2020-02-20 20:41:21,,0.0
489,37.0,0.0,辽宁省,2020-02-20 20:41:17,2020-02-20 20:41:53,37.0
490,148.9,148.9,天津,2020-02-20 20:40:40,2020-02-20 20:40:46,0.0
491,119.0,119.0,四川省,2020-02-20 20:40:10,2020-02-20 20:40:15,0.0
492,366.0,366.0,上海,2020-02-20 20:39:15,2020-02-20 20:39:19,0.0
493,119.0,0.0,黑龙江省,2020-02-20 20:38:50,,0.0
494,37.0,37.0,云南省,2020-02-20 20:38:49,2020-02-20 20:39:10,0.0
495,151.0,151.0,江苏省,2020-02-20 20:38:25,2020-02-20 20:38:28,0.0
496,842.0,842.0,湖南省,2020-02-20 20:36:44,2020-02-20 20:36:50,0.0
497,37.0,37.0,广东省,2020-02-20 20:35:45,2020-02-20 20:35:52,0.0
498,128.0,128.0,浙江省,2020-02-20 20:35:38,2020-02-20 20:36:11,0.0
499,151.0,0.0,江西省,2020-02-20 20:35:23,,0.0
500,94.7,94.7,陕西省,2020-02-20 20:35:11,2020-02-20 20:35:32,0.0
501,148.9,148.9,北京,2020-02-20 20:34:56,2020-02-20 20:35:00,0.0
502,119.0,119.0,广东省,2020-02-20 20:34:29,2020-02-20 20:34:36,0.0
503,69.0,69.0,江苏省,2020-02-20 20:34:29,2020-02-20 20:34:31,0.0
504,286.8,286.8,黑龙江省,2020-02-20 20:33:48,2020-02-20 20:33:59,0.0
505,37.0,37.0,贵州省,2020-02-20 20:33:44,2020-02-20 20:33:52,0.0
506,98.9,0.0,湖南省,2020-02-20 20:33:34,2020-02-20 20:33:40,98.9
507,69.0,37.0,广东省,2020-02-20 20:33:07,2020-02-20 23:00:47,32.0
508,21.0,21.0,福建省,2020-02-20 20:32:54,2020-02-20 20:32:58,0.0
509,37.0,37.0,广东省,2020-02-20 20:32:34,2020-02-20 20:33:02,0.0
510,37.0,0.0,贵州省,2020-02-20 20:32:33,,0.0
511,148.9,148.9,重庆,2020-02-20 20:32:30,2020-02-20 20:32:55,0.0
512,119.0,0.0,北京,2020-02-20 20:32:29,,0.0
513,37.0,37.0,贵州省,2020-02-20 20:31:58,2020-02-20 20:34:06,0.0
514,119.0,119.0,黑龙江省,2020-02-20 20:31:22,2020-02-20 20:31:26,0.0
515,150.0,150.0,江苏省,2020-02-20 20:30:57,2020-02-20 20:31:00,0.0
516,119.0,119.0,浙江省,2020-02-20 20:30:54,2020-02-20 20:31:00,0.0
517,151.0,151.0,吉林省,2020-02-20 20:30:37,2020-02-20 20:30:52,0.0
518,119.0,0.0,贵州省,2020-02-20 20:30:23,2020-02-20 20:30:54,119.0
519,37.0,37.0,辽宁省,2020-02-20 20:29:41,2020-02-20 20:30:06,0.0
520,151.0,151.0,四川省,2020-02-20 20:29:22,2020-02-20 20:29:29,0.0
521,119.0,119.0,广东省,2020-02-20 20:29:20,2020-02-20 20:29:25,0.0
522,183.0,183.0,山东省,2020-02-20 20:29:06,2020-02-20 20:29:11,0.0
523,37.0,37.0,广东省,2020-02-20 20:29:02,2020-02-20 20:29:13,0.0
524,37.0,0.0,辽宁省,2020-02-20 20:28:30,,0.0
525,119.0,119.0,广东省,2020-02-20 20:27:36,2020-02-20 20:27:44,0.0
526,169.9,169.9,天津,2020-02-20 20:26:55,2020-02-20 20:27:19,0.0
527,37.0,0.0,北京,2020-02-20 20:26:12,,0.0
528,37.0,0.0,广东省,2020-02-20 20:25:14,,0.0
529,238.0,238.0,天津,2020-02-20 20:24:05,2020-02-20 20:24:09,0.0
530,69.0,69.0,河北省,2020-02-20 20:23:55,2020-02-20 20:25:11,0.0
531,80.0,80.0,广东省,2020-02-20 20:23:35,2020-02-20 20:23:42,0.0
532,183.0,0.0,广东省,2020-02-20 20:21:41,2020-02-20 20:21:47,183.0
533,151.0,151.0,上海,2020-02-20 20:21:18,2020-02-20 20:21:24,0.0
534,119.0,0.0,湖南省,2020-02-20 20:19:24,,0.0
535,119.0,119.0,四川省,2020-02-20 20:18:01,2020-02-20 20:18:18,0.0
536,69.0,69.0,四川省,2020-02-20 20:16:45,2020-02-20 20:16:51,0.0
537,119.0,119.0,浙江省,2020-02-20 20:16:19,2020-02-20 20:16:24,0.0
538,119.0,119.0,浙江省,2020-02-20 20:14:21,2020-02-20 20:14:26,0.0
539,69.0,69.0,江苏省,2020-02-20 20:14:14,2020-02-20 20:14:39,0.0
540,119.0,0.0,浙江省,2020-02-20 20:13:52,,0.0
541,37.0,37.0,广东省,2020-02-20 20:13:12,2020-02-20 20:13:23,0.0
542,151.0,151.0,浙江省,2020-02-20 20:12:33,2020-02-20 20:38:30,0.0
543,69.0,69.0,广东省,2020-02-20 20:12:26,2020-02-20 20:12:41,0.0
544,69.0,69.0,山东省,2020-02-20 20:11:50,2020-02-20 20:11:53,0.0
545,151.0,0.0,浙江省,2020-02-20 20:10:44,,0.0
546,98.9,98.9,北京,2020-02-20 20:10:31,2020-02-20 20:48:49,0.0
547,183.0,183.0,吉林省,2020-02-20 20:10:13,2020-02-20 20:10:32,0.0
548,37.0,0.0,山东省,2020-02-20 20:10:03,,0.0
549,69.0,69.0,北京,2020-02-20 20:09:36,2020-02-20 20:09:49,0.0
550,128.0,128.0,山东省,2020-02-20 20:09:29,2020-02-20 20:09:37,0.0
551,109.0,109.0,北京,2020-02-20 20:08:24,2020-02-20 20:08:30,0.0
552,32.0,32.0,四川省,2020-02-20 20:08:20,2020-02-20 20:14:09,0.0
553,69.0,69.0,广东省,2020-02-20 20:08:08,2020-02-20 20:08:14,0.0
554,69.0,0.0,吉林省,2020-02-20 20:07:53,,0.0
555,43.0,43.0,黑龙江省,2020-02-20 20:06:12,2020-02-20 20:06:23,0.0
556,66.9,0.0,北京,2020-02-20 20:05:54,2020-02-20 20:05:58,66.9
557,178.8,178.8,北京,2020-02-20 20:05:43,2020-02-20 20:05:50,0.0
558,119.0,119.0,山西省,2020-02-20 20:05:40,2020-02-20 20:05:54,0.0
559,151.0,0.0,山东省,2020-02-20 20:05:33,,0.0
560,119.0,0.0,上海,2020-02-20 20:05:05,2020-02-20 20:05:12,119.0
561,37.0,0.0,福建省,2020-02-20 20:04:58,,0.0
562,69.0,0.0,广东省,2020-02-20 20:04:47,,0.0
563,128.0,128.0,上海,2020-02-20 20:04:43,2020-02-20 20:04:48,0.0
564,37.0,0.0,山东省,2020-02-20 20:04:36,,0.0
565,123.8,123.8,山西省,2020-02-20 20:04:23,2020-02-20 20:06:30,0.0
566,119.0,119.0,天津,2020-02-20 20:03:06,2020-02-20 20:03:21,0.0
567,119.0,0.0,吉林省,2020-02-20 20:03:05,2020-02-20 20:03:10,119.0
568,238.0,238.0,云南省,2020-02-20 20:03:03,2020-02-20 20:03:21,0.0
569,119.0,0.0,天津,2020-02-20 20:02:07,,0.0
570,69.0,0.0,广东省,2020-02-20 20:02:02,2020-02-20 20:02:11,69.0
571,69.0,69.0,云南省,2020-02-20 20:01:18,2020-02-20 20:01:23,0.0
572,101.0,0.0,广东省,2020-02-20 20:01:10,,0.0
573,160.0,160.0,广东省,2020-02-20 20:01:04,2020-02-20 20:01:12,0.0
574,59.8,0.0,江苏省,2020-02-20 19:59:37,2020-02-20 19:59:42,59.8
575,69.0,69.0,辽宁省,2020-02-20 19:59:10,2020-02-20 19:59:15,0.0
576,119.0,0.0,山西省,2020-02-20 19:58:52,,0.0
577,215.0,0.0,重庆,2020-02-20 19:57:29,2020-02-20 20:01:26,215.0
578,128.0,128.0,天津,2020-02-20 19:56:44,2020-02-20 19:57:01,0.0
579,324.0,324.0,北京,2020-02-20 19:56:11,2020-02-20 19:56:25,0.0
580,135.0,135.0,天津,2020-02-20 19:55:45,2020-02-20 19:55:49,0.0
581,151.6,151.6,广西壮族自治区,2020-02-20 19:52:40,2020-02-20 19:52:50,0.0
582,311.0,311.0,北京,2020-02-20 19:52:29,2020-02-20 19:52:39,0.0
583,119.0,0.0,天津,2020-02-20 19:52:23,2020-02-20 19:52:30,119.0
584,128.0,128.0,天津,2020-02-20 19:51:11,2020-02-20 19:51:29,0.0
585,119.0,119.0,北京,2020-02-20 19:50:17,2020-02-20 19:50:23,0.0
586,178.8,148.9,浙江省,2020-02-20 19:49:36,2020-02-20 19:50:14,29.9
587,328.9,328.9,河南省,2020-02-20 19:49:23,2020-02-20 19:49:41,0.0
588,148.9,148.9,广东省,2020-02-20 19:49:08,2020-02-20 19:49:14,0.0
589,148.9,148.9,北京,2020-02-20 19:47:29,2020-02-20 19:47:42,0.0
590,101.0,101.0,云南省,2020-02-20 19:46:55,2020-02-20 19:47:01,0.0
591,101.0,101.0,山西省,2020-02-20 19:46:28,2020-02-20 19:46:33,0.0
592,179.4,179.4,浙江省,2020-02-20 19:46:18,2020-02-20 19:46:31,0.0
593,66.9,66.9,广东省,2020-02-20 19:45:51,2020-02-20 19:45:58,0.0
594,299.0,0.0,江苏省,2020-02-20 19:45:43,,0.0
595,75.0,75.0,辽宁省,2020-02-20 19:45:20,2020-02-20 19:45:25,0.0
596,34.9,34.9,广东省,2020-02-20 19:44:41,2020-02-20 19:44:50,0.0
597,96.8,0.0,北京,2020-02-20 19:44:33,,0.0
598,85.0,85.0,福建省,2020-02-20 19:44:32,2020-02-20 19:44:37,0.0
599,128.0,0.0,重庆,2020-02-20 19:44:19,,0.0
600,128.0,128.0,四川省,2020-02-20 19:43:57,2020-02-20 19:44:16,0.0
601,476.0,476.0,天津,2020-02-20 19:43:22,2020-02-20 19:43:38,0.0
602,75.0,0.0,黑龙江省,2020-02-20 19:42:53,,0.0
603,85.0,0.0,江西省,2020-02-20 19:42:50,2020-02-20 19:42:56,85.0
604,183.6,183.6,广东省,2020-02-20 19:42:46,2020-02-20 19:45:47,0.0
605,37.0,0.0,广东省,2020-02-20 19:42:03,,0.0
606,119.0,119.0,山西省,2020-02-20 19:41:59,2020-02-20 19:42:07,0.0
607,125.9,0.0,重庆,2020-02-20 19:40:57,,0.0
608,61.9,0.0,江苏省,2020-02-20 19:40:49,2020-02-20 19:40:54,61.9
609,119.0,119.0,北京,2020-02-20 19:40:27,2020-02-20 19:40:34,0.0
610,37.0,37.0,浙江省,2020-02-20 19:39:57,2020-02-20 19:40:09,0.0
611,102.0,38.0,四川省,2020-02-20 19:39:52,2020-02-20 19:40:00,64.0
612,34.9,34.9,上海,2020-02-20 19:39:42,2020-02-20 19:39:51,0.0
613,119.0,119.0,广东省,2020-02-20 19:39:12,2020-02-21 03:03:11,0.0
614,476.0,0.0,天津,2020-02-20 19:38:07,2020-02-20 19:38:25,476.0
615,50.9,0.0,北京,2020-02-20 19:36:58,2020-02-20 19:37:05,50.9
616,119.0,119.0,辽宁省,2020-02-20 19:36:45,2020-02-20 19:37:26,0.0
617,424.9,0.0,吉林省,2020-02-20 19:36:28,2020-02-20 19:36:35,424.9
618,151.0,151.0,山东省,2020-02-20 19:36:10,2020-02-20 19:36:17,0.0
619,43.0,43.0,北京,2020-02-20 19:35:29,2020-02-20 19:35:33,0.0
620,69.0,69.0,浙江省,2020-02-20 19:34:23,2020-02-20 19:34:32,0.0
621,119.0,119.0,北京,2020-02-20 19:34:20,2020-02-20 19:41:52,0.0
622,101.0,0.0,上海,2020-02-20 19:33:18,,0.0
623,119.0,0.0,天津,2020-02-20 19:33:03,,0.0
624,119.0,119.0,广东省,2020-02-20 19:30:41,2020-02-20 19:30:54,0.0
625,37.0,37.0,河北省,2020-02-20 19:29:57,2020-02-20 19:30:07,0.0
626,69.0,69.0,天津,2020-02-20 19:29:25,2020-02-20 19:29:31,0.0
627,119.0,119.0,黑龙江省,2020-02-20 19:28:49,2020-02-20 19:28:59,0.0
628,82.9,82.9,浙江省,2020-02-20 19:27:30,2020-02-20 19:28:00,0.0
629,96.0,96.0,浙江省,2020-02-20 19:27:12,2020-02-20 19:28:14,0.0
630,270.6,0.0,辽宁省,2020-02-20 19:27:05,2020-02-20 19:27:23,270.6
631,37.0,37.0,河北省,2020-02-20 19:26:51,2020-02-20 19:26:56,0.0
632,119.0,119.0,山东省,2020-02-20 19:26:51,2020-02-20 19:26:59,0.0
633,186.9,186.9,浙江省,2020-02-20 19:26:34,2020-02-20 19:27:15,0.0
634,64.8,64.8,广东省,2020-02-20 19:26:26,2020-02-20 19:26:34,0.0
635,34.9,0.0,广东省,2020-02-20 19:25:47,,0.0
636,119.0,119.0,江苏省,2020-02-20 19:23:54,2020-02-20 19:24:00,0.0
637,37.0,37.0,广东省,2020-02-20 19:22:33,2020-02-20 19:22:47,0.0
638,101.0,101.0,贵州省,2020-02-20 19:22:12,2020-02-20 19:22:18,0.0
639,952.0,0.0,北京,2020-02-20 19:21:56,2020-02-20 19:22:02,952.0
640,101.0,101.0,北京,2020-02-20 19:21:41,2020-02-20 19:21:49,0.0
641,128.0,64.0,云南省,2020-02-20 19:20:57,2020-02-20 19:24:22,64.0
642,72.9,72.9,浙江省,2020-02-20 19:20:53,2020-02-20 19:21:02,0.0
643,69.0,69.0,内蒙古自治区,2020-02-20 19:20:27,2020-02-20 19:20:33,0.0
644,32.0,0.0,浙江省,2020-02-20 19:18:03,2020-02-20 19:31:03,32.0
645,43.0,0.0,河北省,2020-02-20 19:17:10,,0.0
646,119.0,0.0,四川省,2020-02-20 19:16:47,,0.0
647,119.0,0.0,北京,2020-02-20 19:16:35,,0.0
648,37.0,37.0,山西省,2020-02-20 19:15:21,2020-02-20 19:15:32,0.0
649,128.0,128.0,山东省,2020-02-20 19:12:51,2020-02-20 19:15:52,0.0
650,119.0,119.0,北京,2020-02-20 19:12:24,2020-02-20 19:12:30,0.0
651,157.0,157.0,北京,2020-02-20 19:12:16,2020-02-20 19:12:19,0.0
652,212.9,212.9,江苏省,2020-02-20 19:10:28,2020-02-20 19:10:34,0.0
653,101.0,0.0,上海,2020-02-20 19:08:33,2020-02-20 19:08:39,101.0
654,123.8,123.8,浙江省,2020-02-20 19:07:33,2020-02-20 19:10:36,0.0
655,144.0,144.0,四川省,2020-02-20 19:07:25,2020-02-20 19:07:31,0.0
656,21.0,0.0,广东省,2020-02-20 19:05:35,2020-02-20 19:05:57,21.0
657,119.0,119.0,北京,2020-02-20 19:04:11,2020-02-20 19:04:17,0.0
